Merchant_id,Transaction date,Average Amount/transaction/day,Transaction_amount,Is declined,Total Number of declines/day,isForeignTransaction,isHighRiskCountry,Daily_chargeback_avg_amt,6_month_avg_chbk_amt,6-month_chbk_freq,isFradulent
4709163213,7/10/2019,137.486374,2337.268358,N,0,N,N,0,0,0,N
4710671148,5/26/2019,509.2162974,2036.86519,N,0,N,N,0,0,0,N
4711218511,6/21/2019,950.4834443,0,N,0,Y,N,0,0,0,N
4714293937,2/4/2019,688.6822174,12396.27991,N,6,N,N,0,0,0,N
4714741937,4/3/2019,813.5464204,24406.39261,N,0,N,N,0,0,0,N
4715643215,8/26/2019,303.0168416,4242.235782,N,1,N,N,0,0,0,N
4716195313,3/24/2019,983.1285117,29493.85535,N,0,N,N,0,0,0,N
4716313355,5/2/2019,506.5219712,5065.219712,N,1,N,N,0,0,0,N
4718054543,1/31/2019,546.8133117,7655.386364,N,2,N,N,0,0,0,N
4718242897,2/25/2019,991.7614737,23802.27537,N,0,N,N,0,0,0,N
4723133061,7/12/2019,401.6683618,803.3367236,N,0,N,N,0,0,0,N
4723800136,2/3/2019,546.08283,3822.57981,N,0,N,N,0,0,0,N
4725527324,2/23/2019,457.055871,8227.005678,N,0,N,N,0,0,0,N
4726458610,2/14/2019,103.8824773,2908.709364,N,0,N,N,0,0,0,N
4729116312,1/16/2019,740.8754621,740.8754621,N,0,N,N,0,0,0,N
4729767723,5/28/2019,702.2621434,4915.835004,N,0,N,N,0,0,0,N
4730821328,8/22/2019,856.7223795,5140.334277,N,0,N,N,0,0,0,N
4733390648,10/17/2019,901.2866353,9012.866353,N,0,Y,N,0,0,0,N
4737493347,3/23/2019,109.2925332,2732.31333,N,0,N,N,0,0,0,N
4738239969,4/29/2019,701.9490781,14038.98156,N,0,N,N,0,0,0,N
4738569749,6/10/2019,149.7354304,3294.179469,N,0,N,N,0,0,0,N
4739653972,7/15/2019,704.4050034,6339.645031,N,0,Y,N,0,0,0,N
4743118018,5/22/2019,553.0742426,10508.41061,N,0,N,N,0,0,0,N
4743541810,9/15/2019,393.6156081,1180.846824,N,0,N,N,0,0,0,N
4744120956,7/20/2019,570.1351637,14253.37909,N,0,N,N,0,0,0,N
4746002023,7/11/2019,300.9848671,6922.651943,N,5,N,N,0,0,0,N
4746493495,8/17/2019,834.7481757,8347.481757,N,0,N,N,0,0,0,N
4750069035,2/19/2019,413.6208331,1654.483332,N,0,N,N,0,0,0,N
4751716947,3/3/2019,205.4750336,4314.975706,N,0,N,N,0,0,0,N
4754143182,3/17/2019,973.9951828,7791.961462,N,0,N,N,0,0,0,N
4755112015,9/10/2019,737.3127039,5161.188927,N,0,N,N,0,0,0,N
4757232410,6/21/2019,197.2236411,3352.801899,N,0,N,N,0,0,0,N
4758421140,2/3/2019,498.4096808,6479.32585,N,0,N,N,0,0,0,N
4759333388,7/27/2019,790.0606709,12640.97073,N,0,N,N,0,0,0,N
4760317530,9/4/2019,729.1186295,16769.72848,N,2,N,N,0,0,0,N
4764683893,8/1/2019,739.5138263,4437.082958,N,5,N,N,0,0,0,N
4766044608,4/28/2019,464.1135044,5105.248548,N,0,N,N,0,0,0,N
4769473672,3/10/2019,144.9781481,2609.606666,N,0,N,N,0,0,0,N
4770409737,10/16/2019,763.3606921,13740.49246,N,0,N,N,0,0,0,N
4770897222,3/10/2019,683.8970056,0,N,6,N,N,0,0,0,N
4771767173,1/31/2019,319.5632222,8628.206999,N,0,N,N,0,0,0,N
4771839885,4/1/2019,382.4851302,3442.366172,N,0,N,N,0,0,0,N
4773283826,1/10/2019,636.1971932,19085.9158,N,0,N,N,0,0,0,N
4775227909,6/29/2019,820.6100398,1641.22008,N,0,Y,N,0,0,0,N
4775431988,5/31/2019,213.5708592,1708.566874,N,6,N,N,0,0,0,N
4778167208,10/15/2019,374.9065072,3374.158565,N,0,Y,N,0,0,0,N
4778453785,2/18/2019,887.0337656,8870.337656,N,0,N,N,0,0,0,N
4779098055,6/8/2019,747.8380854,19443.79022,N,0,N,N,0,0,0,N
4779494254,6/10/2019,987.6684847,28642.38606,N,6,N,N,0,0,0,N
4780024963,3/30/2019,794.0732474,1588.146495,N,0,N,N,0,0,0,N
4780451210,5/17/2019,946.4100885,20821.02195,N,0,N,N,0,0,0,N
4781725177,7/4/2019,740.4579494,11847.32719,N,0,N,N,0,0,0,N
4784644048,3/4/2019,437.2144388,10930.36097,N,0,N,N,0,0,0,N
4785409566,2/5/2019,87.00164745,2001.037891,N,0,N,N,0,0,0,N
4788196478,8/23/2019,406.0921598,3248.737278,N,0,N,N,0,0,0,N
4792966026,3/22/2019,620.1542529,7441.851035,N,0,N,N,0,0,0,N
4793666919,3/21/2019,611.2770644,7946.601837,N,0,N,N,0,0,0,N
4797249662,1/15/2019,944.257188,22662.17251,N,0,N,N,0,0,0,N
4797632930,3/23/2019,686.2116803,19900.13873,N,0,N,N,0,0,0,N
4797821841,6/3/2019,196.1517786,392.3035572,N,0,N,N,0,0,0,N
4798295087,8/22/2019,519.225184,8307.602944,N,0,Y,N,0,0,0,N
4806241805,1/10/2019,666.795581,6001.160229,N,0,N,N,0,0,0,N
4807459922,8/26/2019,994.0300331,27832.84093,N,3,N,N,0,0,0,N
4808511537,1/16/2019,676.4091104,16233.81865,N,0,Y,N,0,0,0,N
4809708876,5/25/2019,222.5657689,4451.315378,N,0,N,N,0,0,0,N
4812355629,2/17/2019,938.9729286,20657.40443,N,0,N,N,0,0,0,N
4812692910,7/31/2019,971.3908064,9713.908064,N,0,N,N,0,0,0,N
4813851869,6/28/2019,379.5881593,10628.46846,N,0,N,N,0,0,0,N
4814202142,4/7/2019,982.5278173,8842.750356,N,0,N,N,0,0,0,N
4816024621,4/2/2019,291.8095447,5544.381349,N,0,N,N,0,0,0,N
4818039852,9/24/2019,576.3926331,5187.533698,N,0,N,N,0,0,0,N
4818760082,9/2/2019,274.77949,7419.04623,N,0,N,N,0,0,0,N
4818817622,8/14/2019,482.1464634,13500.10098,N,3,N,N,0,0,0,N
4819584339,3/15/2019,337.3945797,3373.945797,N,0,N,N,0,0,0,N
4820185403,2/9/2019,249.6384758,1497.830855,N,6,N,N,0,0,0,N
4821159116,3/7/2019,366.9795976,733.9591952,N,0,N,N,0,0,0,N
4821787349,10/11/2019,471.5481603,3300.837122,N,0,N,N,0,0,0,N
4824326644,1/25/2019,332.8178626,998.4535878,N,0,N,N,0,0,0,N
4825366301,7/11/2019,929.9285374,25108.07051,N,0,N,N,0,0,0,N
4826008582,5/5/2019,312.2343024,936.7029072,N,0,N,N,0,0,0,N
4827230143,8/30/2019,832.9865649,2498.959695,N,0,Y,N,0,0,0,N
4828074573,2/6/2019,576.8208908,12113.23871,N,0,N,N,0,0,0,N
4831718508,8/11/2019,464.5028606,8825.554351,N,3,Y,N,0,0,0,N
4832477319,1/16/2019,172.9160547,2420.824766,N,0,N,N,0,0,0,N
4833170938,9/10/2019,504.7237824,8580.304301,N,0,Y,N,0,0,0,N
4833796990,7/13/2019,938.1042664,8442.938398,N,0,N,N,0,0,0,N
4834862979,8/16/2019,828.5582392,13256.93183,N,0,N,N,0,0,0,N
4834988814,4/17/2019,939.1415782,0,N,0,N,N,0,0,0,N
4835418063,10/13/2019,663.1057935,18566.96222,N,2,N,N,640,233,2,N
4840349215,3/7/2019,678.0172298,0,N,0,N,N,0,0,0,N
4843145551,6/12/2019,248.2275604,1985.820483,N,0,N,N,0,0,0,N
4843255478,3/23/2019,531.1653219,531.1653219,N,0,N,N,0,0,0,N
4845670775,8/10/2019,925.5489351,925.5489351,N,0,N,N,0,0,0,N
4848091459,6/30/2019,740.1096974,2960.43879,N,0,N,N,0,0,0,N
4852853142,10/7/2019,752.8409699,7528.409699,N,0,N,N,0,0,0,N
4853408224,6/14/2019,295.2598634,5905.197268,N,0,N,N,0,0,0,N
4853664564,8/6/2019,477.7882786,7644.612458,N,0,Y,N,0,0,0,N
4854051119,1/4/2019,137.2551472,3843.144122,N,0,N,N,0,0,0,N
4854759962,1/8/2019,843.3698769,18554.13729,N,5,N,N,0,0,0,N
4855866036,5/12/2019,777.8306429,7778.306429,N,0,N,N,0,0,0,N
4856300504,8/10/2019,577.4552657,16168.74744,N,0,N,N,0,0,0,N
4856954433,10/11/2019,148.0469177,2220.703766,N,1,N,N,0,0,0,N
4858344421,1/4/2019,196.3462093,1374.423465,N,0,N,N,0,0,0,N
4859282412,10/2/2019,806.9725803,23402.20483,N,0,N,N,0,0,0,N
4859455438,10/13/2019,389.330934,10901.26615,N,0,Y,N,0,0,0,N
4859674497,4/29/2019,734.4362902,4406.617741,N,0,N,N,0,0,0,N
4860094979,4/22/2019,687.8850287,12381.93052,N,0,N,N,0,0,0,N
4869468058,1/18/2019,599.044758,599.044758,N,0,N,N,0,0,0,N
4869557815,9/3/2019,757.7115929,13638.80867,N,0,N,N,0,0,0,N
4870378479,4/27/2019,761.1493782,1522.298756,N,2,N,N,0,0,0,N
4871663654,7/23/2019,331.7625022,8625.825057,N,0,N,N,0,0,0,N
4872782005,1/21/2019,842.9595503,20231.02921,N,0,N,N,0,0,0,N
4872920109,9/12/2019,795.2273197,6361.818558,N,0,Y,N,0,0,0,N
4874763435,7/11/2019,402.6697614,8456.064989,N,0,N,N,0,0,0,N
4875484139,8/29/2019,792.9257084,13479.73704,N,0,N,N,0,0,0,N
4875783686,1/19/2019,887.7767506,13316.65126,N,0,N,N,0,0,0,N
4879564068,9/19/2019,83.45065929,667.6052743,N,0,N,N,0,0,0,N
4881263218,8/19/2019,319.9701265,3839.641518,N,0,N,N,0,0,0,N
4881460696,8/16/2019,176.2424491,4229.818778,N,0,N,N,0,0,0,N
4881663943,9/15/2019,679.4976431,679.4976431,N,6,Y,N,0,0,0,N
4884412998,3/26/2019,409.1657216,11047.47448,N,0,N,N,0,0,0,N
4885071754,8/3/2019,45.68842348,182.7536939,N,4,Y,N,0,0,0,N
4885504921,9/24/2019,347.0468389,4164.562067,N,0,N,N,0,0,0,N
4886068496,8/18/2019,428.6583754,10716.45939,N,0,N,N,0,0,0,N
4886245584,6/11/2019,297.2167658,6241.552082,N,0,Y,N,0,0,0,N
4888176583,3/15/2019,671.9434487,0,N,0,N,N,0,0,0,N
4889978781,4/8/2019,409.6118866,4096.118866,N,0,N,N,0,0,0,N
4893489985,4/10/2019,94.19410405,188.3882081,N,0,N,N,0,0,0,N
4895121963,8/29/2019,499.0101582,0,N,0,N,N,0,0,0,N
4897813560,6/30/2019,61.69317854,1480.636285,N,5,N,N,0,0,0,N
4898276219,10/2/2019,475.8661114,10469.05445,N,0,N,N,0,0,0,N
4899562159,8/26/2019,454.5172119,2727.103271,N,0,N,N,0,0,0,N
4901367228,10/7/2019,150.9392966,452.8178898,N,0,N,N,0,0,0,N
4904107914,4/9/2019,447.586003,11189.65008,N,0,N,N,957,797,1,N
4905618136,8/22/2019,482.8668788,13520.27261,N,0,Y,N,0,0,0,N
4905999479,8/1/2019,63.06332468,63.06332468,N,0,N,N,0,0,0,N
4908076485,9/2/2019,241.5490722,2415.490722,N,0,N,N,0,0,0,N
4908464027,7/31/2019,192.5188491,5583.046624,N,4,N,N,0,0,0,N
4908479091,6/6/2019,96.48211401,2894.46342,N,0,N,N,0,0,0,N
4908777390,7/26/2019,347.528716,9035.746616,N,6,Y,N,0,0,0,N
4909167880,4/16/2019,320.7080854,2244.956598,N,0,N,N,0,0,0,N
4910321694,6/1/2019,235.675787,5656.218888,N,0,N,N,0,0,0,N
4910953344,2/6/2019,636.2422785,12724.84557,N,0,N,N,0,0,0,N
4911008056,10/7/2019,103.7382823,2800.933622,N,0,N,N,869,860,2,N
4911807375,8/21/2019,165.7471801,3977.932322,N,0,N,N,0,0,0,N
4912250925,7/5/2019,952.4569628,26668.79496,N,0,N,N,0,0,0,N
4912881602,1/14/2019,362.5437062,1812.718531,N,0,N,N,0,0,0,N
4913701123,7/17/2019,466.1470194,1864.588078,N,0,N,N,0,0,0,N
4915194001,2/11/2019,271.1580416,5965.476915,N,1,N,N,0,0,0,N
4915245781,1/12/2019,859.7247103,21493.11776,N,0,N,N,0,0,0,N
4915255439,4/26/2019,478.605703,7657.691248,N,0,N,N,0,0,0,N
4915488194,6/14/2019,665.822582,19974.67746,N,0,N,N,0,0,0,N
4917620858,7/27/2019,528.3725897,11095.82438,N,1,N,N,0,0,0,N
4919041379,1/18/2019,407.6418321,3261.134657,N,0,N,N,0,0,0,N
4921096287,1/25/2019,581.9802791,13967.5267,N,6,N,N,0,0,0,N
4925211699,3/15/2019,780.7467332,22641.65526,N,0,N,N,0,0,0,N
4925580116,4/8/2019,867.6550582,0,N,0,N,N,0,0,0,N
4927344169,2/15/2019,491.7177185,1475.153156,N,0,N,N,0,0,0,N
4928171322,4/16/2019,935.6083939,16840.95109,N,0,N,N,0,0,0,N
4931552646,7/9/2019,782.6385798,14087.49444,N,0,N,N,819,781,2,N
4932505586,5/29/2019,767.7316802,6909.585122,N,2,N,N,0,0,0,N
4935893756,4/3/2019,993.6779944,6955.745961,N,0,N,N,0,0,0,N
4937536340,5/1/2019,399.2845893,9582.830143,N,0,Y,N,0,0,0,N
4937713482,6/1/2019,19.99919832,0,N,0,N,N,0,0,0,N
4938652233,8/13/2019,327.814541,3933.774492,N,0,Y,N,0,0,0,N
4940720993,10/8/2019,361.0894922,2888.715938,N,0,N,N,0,0,0,N
4940863393,10/13/2019,25.90777279,284.9855007,N,0,N,N,0,0,0,N
4941140760,10/16/2019,798.3811814,7983.811814,N,0,N,N,0,0,0,N
4942934901,7/17/2019,377.3526294,8679.110476,N,6,N,N,0,0,0,N
4943484276,9/17/2019,578.4845818,1156.969164,N,0,N,N,0,0,0,N
4943769634,6/18/2019,128.1284867,2434.441247,N,2,N,N,0,0,0,N
4945253733,5/3/2019,538.9855127,16169.56538,N,0,Y,N,0,0,0,N
4946008159,6/2/2019,700.5249062,17513.12266,N,3,N,N,0,0,0,N
4946682280,4/20/2019,344.2157403,6540.099066,N,0,N,N,0,0,0,N
4947057073,9/24/2019,298.4430118,6864.189271,N,0,N,N,0,0,0,N
4947134386,7/23/2019,441.3837834,12358.74594,N,1,N,N,0,0,0,N
4947247094,2/16/2019,331.4031775,6628.06355,N,0,N,N,0,0,0,N
4947353399,1/21/2019,66.01062624,990.1593936,N,0,N,N,0,0,0,N
4949746454,2/10/2019,79.12766573,1740.808646,N,4,N,N,0,0,0,N
4951984072,9/9/2019,705.8051489,12704.49268,N,0,N,N,0,0,0,N
4953154922,2/24/2019,386.1048373,3861.048373,N,0,N,N,0,0,0,N
4953501367,7/5/2019,343.5877911,7902.519195,N,0,N,N,0,0,0,N
4954138572,8/17/2019,614.9411475,18448.23443,N,0,N,N,0,0,0,N
4954359893,10/3/2019,413.5055132,11991.65988,N,0,N,N,0,0,0,N
4954607019,7/3/2019,334.3731949,9696.822652,N,0,N,N,649,507,5,N
4954769594,10/1/2019,78.6672595,550.6708165,N,0,N,N,0,0,0,N
4954985014,10/13/2019,372.3301234,10425.24346,N,0,N,N,0,0,0,N
4955711613,7/26/2019,801.041493,10413.53941,N,0,Y,N,0,0,0,N
4956026020,7/16/2019,312.6937942,312.6937942,N,5,N,N,0,0,0,N
4958590499,3/19/2019,947.6497539,16110.04582,N,0,N,N,0,0,0,N
4960625720,9/10/2019,133.1890406,1864.646568,N,0,N,N,0,0,0,N
4961531876,4/10/2019,770.2088163,11553.13224,N,0,Y,N,0,0,0,N
4963913041,7/15/2019,828.0854789,9937.025747,N,0,N,N,0,0,0,N
4965333019,10/11/2019,957.7868699,24902.45862,N,0,N,N,0,0,0,N
4967865208,10/15/2019,723.4853938,20981.07642,N,0,N,N,0,0,0,N
4967884257,10/14/2019,360.1311219,7202.622438,N,0,N,N,0,0,0,N
4970797577,6/20/2019,747.7780271,20937.78476,N,0,N,N,862,152,5,N
4970887268,7/21/2019,789.1244922,15782.48984,N,0,N,N,0,0,0,N
4971710225,3/19/2019,808.2884546,21015.49982,N,0,N,N,0,0,0,N
4971951914,10/15/2019,82.14588804,0,N,5,N,N,0,0,0,N
4973911294,8/14/2019,321.9155294,321.9155294,N,0,N,N,0,0,0,N
4975206764,1/5/2019,383.0850226,10343.29561,N,0,N,N,0,0,0,N
4978281944,5/25/2019,586.858312,1760.574936,N,0,N,N,0,0,0,N
4979764046,1/20/2019,391.2900033,0,N,1,N,N,0,0,0,N
4982037041,6/29/2019,274.1921942,548.3843884,N,0,N,N,0,0,0,N
4982080293,2/16/2019,217.9660855,3051.525197,N,6,N,N,0,0,0,N
4984480880,4/11/2019,484.8371444,2909.022866,N,0,N,N,0,0,0,N
4986076169,9/30/2019,415.0945464,5811.32365,N,0,Y,N,0,0,0,N
4987011444,3/4/2019,283.4325644,283.4325644,N,0,N,N,0,0,0,N
4988690933,6/14/2019,528.9062868,12164.8446,N,0,N,N,0,0,0,N
4989731900,8/16/2019,466.0624676,10719.43675,N,0,N,N,0,0,0,N
4990335216,6/28/2019,617.4644757,7409.573708,N,0,Y,N,0,0,0,N
4991146482,8/12/2019,130.6059989,2742.725977,N,0,N,N,0,0,0,N
4992442147,2/10/2019,988.5118859,29655.35658,N,0,Y,N,0,0,0,N
4993243064,8/17/2019,760.5005671,12168.00907,N,0,N,N,0,0,0,N
4993297258,4/8/2019,383.7247028,4988.421136,N,0,N,N,0,0,0,N
4993462744,7/25/2019,597.7680425,8368.752595,N,4,N,N,0,0,0,N
4996987442,10/4/2019,605.4737111,3027.368556,N,0,N,N,0,0,0,N
4997094269,7/9/2019,892.5977442,8033.379698,N,0,N,N,0,0,0,N
4999528474,9/2/2019,390.1079701,5461.511581,N,0,N,N,0,0,0,N
5000529929,2/15/2019,60.14242849,661.5667134,N,0,N,N,0,0,0,N
5003994670,7/13/2019,545.100349,16353.01047,N,0,N,N,0,0,0,N
5005973612,4/28/2019,520.7184145,1562.155244,N,0,Y,N,0,0,0,N
5007677961,9/30/2019,992.2760834,18853.24558,N,0,N,N,0,0,0,N
5009112825,9/29/2019,606.9293056,10924.7275,N,0,N,N,0,0,0,N
5009197383,8/20/2019,772.1844585,8494.029044,N,0,N,N,0,0,0,N
5010774731,2/6/2019,347.0273801,2429.191661,N,0,Y,N,0,0,0,N
5011093107,6/27/2019,823.9308066,18950.40855,N,0,N,N,0,0,0,N
5014853689,9/19/2019,777.4477581,4664.686549,N,0,N,N,0,0,0,N
5016477710,2/13/2019,943.6473198,10380.12052,N,0,N,N,0,0,0,N
5016486359,7/22/2019,961.6552077,26926.34582,N,0,N,N,0,0,0,N
5016572043,6/10/2019,171.5236198,1029.141719,N,2,N,N,0,0,0,N
5017284005,2/16/2019,632.4277385,1264.855477,N,0,N,N,0,0,0,N
5017595852,4/16/2019,758.5428636,15929.40014,N,0,Y,N,0,0,0,N
5018773064,3/26/2019,841.0712877,5887.499014,N,0,N,N,0,0,0,N
5021193586,7/3/2019,21.17863641,63.53590923,N,1,N,N,859,845,3,N
5023404743,5/1/2019,234.5748482,1172.874241,N,0,N,N,0,0,0,N
5024747296,6/10/2019,142.4026221,4272.078663,N,2,Y,N,0,0,0,N
5025577967,3/17/2019,805.380708,20939.89841,N,0,N,N,0,0,0,N
5025632897,10/3/2019,190.3188267,2093.507094,N,0,N,N,0,0,0,N
5027477231,3/8/2019,979.4867996,13712.81519,N,0,N,N,0,0,0,N
5027920308,9/16/2019,378.4951729,1892.475865,N,5,N,N,0,0,0,N
5030039860,9/29/2019,800.8383408,4004.191704,N,0,N,N,0,0,0,N
5031000911,7/14/2019,104.7375247,1675.800395,N,0,N,N,0,0,0,N
5031373379,9/30/2019,276.6084992,7468.429478,N,5,N,N,0,0,0,N
5031507967,9/30/2019,710.6938208,18478.03934,N,0,N,N,0,0,0,N
5032603296,2/23/2019,978.0485146,3912.194058,N,0,Y,N,0,0,0,N
5033516914,5/25/2019,870.7019544,24379.65472,N,0,N,N,0,0,0,N
5034062717,6/19/2019,527.101438,15285.9417,N,0,N,N,0,0,0,N
5036473982,1/23/2019,281.5118871,0,N,0,N,N,0,0,0,N
5037335286,7/31/2019,998.3917078,17971.05074,N,0,Y,N,0,0,0,N
5039198092,1/27/2019,176.5628143,176.5628143,N,0,N,N,0,0,0,N
5040866240,10/8/2019,604.8891588,13912.45065,N,0,Y,N,0,0,0,N
5042085779,7/28/2019,674.0469714,6740.469714,N,0,N,N,0,0,0,N
5043895401,1/24/2019,242.683569,6067.089225,N,0,Y,N,0,0,0,N
5044060555,10/18/2019,382.9491947,11488.47584,N,0,N,N,0,0,0,N
5044764754,2/2/2019,809.2980771,12948.76923,N,0,N,N,0,0,0,N
5045047864,9/5/2019,303.0473788,2121.331652,N,0,N,N,0,0,0,N
5047142502,9/28/2019,543.2108173,12493.8488,N,0,N,N,0,0,0,N
5047205380,8/21/2019,597.5883336,10756.59,N,0,N,N,0,0,0,N
5047286572,10/15/2019,696.7821391,13238.86064,N,0,N,N,0,0,0,N
5053244473,4/27/2019,244.0258922,488.0517844,N,0,N,N,0,0,0,N
5053748768,5/8/2019,646.4714871,14222.37272,N,0,N,N,0,0,0,N
5054391995,7/22/2019,293.8060975,4700.89756,N,0,N,N,0,0,0,N
5054783482,1/5/2019,372.9341899,8577.486368,N,0,N,N,0,0,0,N
5055183987,4/18/2019,902.0298855,0,N,3,Y,N,0,0,0,N
5055894231,9/2/2019,354.2044561,2125.226737,N,0,N,N,0,0,0,N
5057972551,8/4/2019,775.3821889,22486.08348,N,0,N,N,0,0,0,N
5058916137,7/13/2019,503.7750617,3022.65037,N,6,N,N,0,0,0,N
5063391386,6/25/2019,896.5596267,17931.19253,N,5,N,N,0,0,0,N
5063828599,8/9/2019,459.066077,8722.255463,N,0,N,N,0,0,0,N
5063978355,7/12/2019,553.2370417,16597.11125,N,0,N,N,0,0,0,N
5065698716,9/22/2019,756.4099142,6051.279314,N,0,N,N,0,0,0,N
5067990852,9/13/2019,813.994494,0,N,2,N,N,0,0,0,N
5068323567,5/7/2019,351.6396167,2813.116934,N,0,N,N,0,0,0,N
5073070579,4/21/2019,977.6154401,14664.2316,N,0,Y,N,0,0,0,N
5079027348,10/7/2019,105.0961107,1786.633882,N,0,N,N,0,0,0,N
5080161007,4/1/2019,823.2467911,21404.41657,N,4,N,N,0,0,0,N
5080325041,2/14/2019,741.316441,6671.847969,N,0,N,N,0,0,0,N
5082436769,8/1/2019,268.1435798,1340.717899,N,3,Y,N,0,0,0,N
5084201586,4/26/2019,361.0537151,6137.913157,N,0,N,N,0,0,0,N
5085129317,1/19/2019,119.5046667,2868.112001,N,0,N,N,0,0,0,N
5085211012,2/16/2019,810.839516,21081.82742,N,0,N,N,0,0,0,N
5085567933,2/3/2019,451.4402669,12640.32747,N,6,N,N,0,0,0,N
5086323903,4/24/2019,908.6574432,10903.88932,N,0,N,N,0,0,0,N
5087023685,7/8/2019,139.6722792,139.6722792,N,0,N,N,0,0,0,N
5090295894,6/4/2019,938.0126078,20636.27737,N,0,N,N,0,0,0,N
5090479409,7/22/2019,428.8923376,2573.354026,N,0,N,N,0,0,0,N
5095276335,7/11/2019,288.0811877,7490.11088,N,0,Y,N,0,0,0,N
5096711530,10/12/2019,251.9298499,4786.667148,N,0,N,N,0,0,0,N
5097263705,2/24/2019,892.8177851,16963.53792,N,0,N,N,0,0,0,N
5097684787,2/3/2019,800.6665908,16813.99841,N,0,N,N,0,0,0,N
5099518325,1/29/2019,838.292564,23472.19179,N,0,N,N,0,0,0,N
5100406426,3/9/2019,622.7356696,3113.678348,N,0,N,N,0,0,0,N
5104524190,7/17/2019,687.9109318,4127.465591,N,0,N,N,0,0,0,N
5105583435,6/19/2019,127.7217685,2043.548296,N,0,N,N,0,0,0,N
5106136340,3/7/2019,865.6801708,10388.16205,N,0,N,N,0,0,0,N
5107953684,9/26/2019,720.7331119,12973.19601,N,0,Y,N,0,0,0,N
5110498349,3/24/2019,560.2115584,16246.13519,N,0,N,N,0,0,0,N
5111187537,9/30/2019,183.2905632,5132.13577,N,0,N,N,0,0,0,N
5111938964,5/27/2019,811.0030657,2433.009197,N,0,Y,N,0,0,0,N
5114208138,8/11/2019,520.3356669,12488.05601,N,0,N,N,0,0,0,N
5115743213,3/20/2019,342.8436902,1371.374761,N,0,N,N,0,0,0,N
5116981272,6/22/2019,45.18791346,542.2549615,N,0,N,N,0,0,0,N
5117166927,4/2/2019,738.6404865,19204.65265,N,0,N,N,0,0,0,N
5118785477,3/11/2019,67.56275642,1351.255128,N,0,N,N,0,0,0,N
5119401860,8/6/2019,749.5795435,12742.85224,N,0,N,N,0,0,0,N
5120548091,4/9/2019,562.4627422,3374.776453,N,0,N,N,0,0,0,N
5124179623,10/16/2019,203.6676243,611.0028729,N,0,N,N,683,350,3,N
5124411649,6/3/2019,360.6087788,7933.393134,N,0,N,N,0,0,0,N
5127324303,4/25/2019,205.6710742,2262.381816,N,0,N,N,0,0,0,N
5129708906,5/23/2019,124.0152268,3348.411124,N,0,N,N,0,0,0,N
5131667685,6/19/2019,117.4376473,1761.56471,N,1,N,N,0,0,0,N
5133271439,7/26/2019,305.3070698,2747.763628,N,0,N,N,0,0,0,N
5134919048,2/9/2019,867.770247,22562.02642,N,0,N,N,0,0,0,N
5135287371,2/6/2019,306.3084233,5207.243196,N,1,N,N,0,0,0,N
5135958475,5/2/2019,997.9676709,19959.35342,N,0,N,N,0,0,0,N
5138208018,6/25/2019,931.3528386,27009.23232,N,0,N,N,0,0,0,N
5138548962,10/7/2019,184.4056494,4610.141235,N,3,N,N,0,0,0,N
5139483804,6/1/2019,135.247622,2163.961952,N,0,N,N,0,0,0,N
5139776398,4/8/2019,895.2764837,25067.74154,N,0,N,N,0,0,0,N
5142361491,9/21/2019,130.0789403,2341.420925,N,0,N,N,0,0,0,N
5146560352,5/17/2019,58.60374055,1758.112217,N,0,N,N,0,0,0,N
5146783538,1/13/2019,784.1717618,18820.12228,N,0,Y,N,0,0,0,N
5147036875,4/21/2019,72.37425328,1157.988052,N,0,Y,N,0,0,0,N
5147073234,8/28/2019,157.7085726,3154.171452,N,0,N,N,0,0,0,N
5149899349,3/11/2019,436.1227007,0,N,1,N,N,0,0,0,N
5152015423,3/25/2019,691.4533148,16594.87956,N,1,N,N,0,0,0,N
5153059874,7/23/2019,643.8059098,16738.95365,N,0,N,N,0,0,0,N
5153237413,10/17/2019,928.172268,928.172268,N,2,Y,N,0,0,0,N
5153433930,3/15/2019,597.6527374,7769.485586,N,0,N,N,0,0,0,N
5154016142,5/9/2019,352.3536607,9513.548839,N,0,N,N,0,0,0,N
5154324185,4/10/2019,433.3826251,866.7652502,N,0,Y,N,0,0,0,N
5154463541,10/14/2019,275.8263571,1654.958143,N,0,N,N,0,0,0,N
5154533480,1/30/2019,504.2910745,5547.20182,N,0,N,N,0,0,0,N
5154712615,1/8/2019,255.1703798,6124.089115,N,0,N,N,0,0,0,N
5155524762,2/5/2019,524.3189344,10486.37869,N,0,N,N,0,0,0,N
5157452062,8/9/2019,582.5897276,4078.128093,N,0,N,N,0,0,0,N
5157668825,5/19/2019,305.6696144,1222.678458,N,0,N,N,0,0,0,N
5160703113,1/19/2019,446.0481516,12935.3964,N,0,N,N,0,0,0,N
5161545492,10/1/2019,643.233659,6432.33659,N,0,N,N,0,0,0,N
5162201246,4/11/2019,914.8322803,8233.490523,N,0,N,N,0,0,0,N
5163167874,6/24/2019,966.2781758,13527.89446,N,2,N,N,0,0,0,N
5166487247,5/26/2019,413.1009762,9501.322453,N,0,N,N,0,0,0,N
5167444866,7/3/2019,674.5997301,18888.79244,N,0,N,N,0,0,0,N
5167722376,1/12/2019,438.5173091,11401.45004,N,0,N,N,0,0,0,N
5168397202,4/13/2019,374.110437,8978.650488,N,5,Y,N,0,0,0,N
5169518782,8/11/2019,945.4050346,8508.645311,N,0,N,N,0,0,0,N
